NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME DATABASE ID RELEASE 75%6785807	INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME DATABASE ID RELEASE 75%6785807		66	-0.4261851	-1.3393054	0.07861061	0.3769646	1.0	2143	tags=29%, list=17%, signal=34%	
CELL-CELL COMMUNICATION%REACTOME%R-HSA-1500931.4	CELL-CELL COMMUNICATION%REACTOME%R-HSA-1500931.4		84	-0.40656155	-1.339237	0.054481547	0.37662077	1.0	2782	tags=35%, list=22%, signal=44%	
PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462	PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462		35	-0.47290057	-1.339207	0.0988806	0.37618148	1.0	2409	tags=37%, list=19%, signal=46%	
NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080	NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080		21	-0.53429896	-1.3389668	0.12615955	0.3762996	1.0	2497	tags=38%, list=19%, signal=47%	
ZINC ION HOMEOSTASIS%GOBP%GO:0055069	ZINC ION HOMEOSTASIS%GOBP%GO:0055069		18	-0.54404163	-1.3389289	0.14234875	0.37589455	1.0	750	tags=17%, list=6%, signal=18%	
REGULATION OF TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0022898	REGULATION OF TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0022898		137	-0.3789232	-1.3378805	0.027538726	0.3778823	1.0	1645	tags=23%, list=13%, signal=26%	
SIGNALING BY ERBB2 TMD JMD MUTANTS%REACTOME DATABASE ID RELEASE 75%9665686	SIGNALING BY ERBB2 TMD JMD MUTANTS%REACTOME DATABASE ID RELEASE 75%9665686		16	-0.57250434	-1.3373154	0.11851852	0.3787115	1.0	1867	tags=38%, list=14%, signal=44%	
SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880	SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880		118	-0.38902104	-1.3369315	0.04232804	0.37912092	1.0	1832	tags=21%, list=14%, signal=24%	
MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP382%HOMO SAPIENS	MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP382%HOMO SAPIENS		136	-0.38255998	-1.3366375	0.030303031	0.37935647	1.0	1919	tags=26%, list=15%, signal=31%	
DISEASES ASSOCIATED WITH THE TLR SIGNALING CASCADE%REACTOME DATABASE ID RELEASE 75%5602358	DISEASES ASSOCIATED WITH THE TLR SIGNALING CASCADE%REACTOME DATABASE ID RELEASE 75%5602358		17	-0.5468627	-1.3365281	0.12456141	0.37913018	1.0	857	tags=12%, list=7%, signal=13%	
POSITIVE REGULATION OF PROTEIN INSERTION INTO MITOCHONDRIAL MEMBRANE INVOLVED IN APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1900740	POSITIVE REGULATION OF PROTEIN INSERTION INTO MITOCHONDRIAL MEMBRANE INVOLVED IN APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1900740		24	-0.52088934	-1.336053	0.116236165	0.37980855	1.0	2358	tags=46%, list=18%, signal=56%	
TRANSLATIONAL INITIATION%GOBP%GO:0006413	TRANSLATIONAL INITIATION%GOBP%GO:0006413		114	-0.38730833	-1.3355604	0.051635113	0.38052985	1.0	2155	tags=25%, list=17%, signal=30%	
BIOCARTA_INSULIN_PATHWAY%MSIGDB_C2%BIOCARTA_INSULIN_PATHWAY	BIOCARTA_INSULIN_PATHWAY%MSIGDB_C2%BIOCARTA_INSULIN_PATHWAY		17	-0.55538565	-1.3353616	0.11786372	0.38047162	1.0	2686	tags=47%, list=21%, signal=59%	
REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902622	REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902622		19	-0.54716784	-1.3353541	0.12244898	0.37997985	1.0	100	tags=11%, list=1%, signal=11%	
RESPONSE TO PURINE-CONTAINING COMPOUND%GOBP%GO:0014074	RESPONSE TO PURINE-CONTAINING COMPOUND%GOBP%GO:0014074		38	-0.4677161	-1.3353187	0.09022556	0.3795645	1.0	2448	tags=32%, list=19%, signal=39%	
CELLULAR RESPONSE TO METAL ION%GOBP%GO:0071248	CELLULAR RESPONSE TO METAL ION%GOBP%GO:0071248		81	-0.40576094	-1.3350178	0.04812834	0.37984404	1.0	2413	tags=30%, list=19%, signal=36%	
GOLGI TO VACUOLE TRANSPORT%GOBP%GO:0006896	GOLGI TO VACUOLE TRANSPORT%GOBP%GO:0006896		19	-0.5417183	-1.3349925	0.13537906	0.37940732	1.0	1955	tags=32%, list=15%, signal=37%	
DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368	DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368		44	-0.45620033	-1.334882	0.078393884	0.37914252	1.0	621	tags=9%, list=5%, signal=10%	
AURORA A SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA A SIGNALING	AURORA A SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA A SIGNALING		30	-0.49688742	-1.3348087	0.113274336	0.3788053	1.0	2147	tags=30%, list=17%, signal=36%	
CERAMIDE METABOLIC PROCESS%GOBP%GO:0006672	CERAMIDE METABOLIC PROCESS%GOBP%GO:0006672		68	-0.42153528	-1.3346943	0.060344826	0.37853417	1.0	2764	tags=40%, list=21%, signal=50%	
POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039	POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039		101	-0.39833242	-1.3345723	0.058715597	0.37832317	1.0	1949	tags=23%, list=15%, signal=27%	
CELLULAR RESPONSE TO DRUG%GOBP%GO:0035690	CELLULAR RESPONSE TO DRUG%GOBP%GO:0035690		140	-0.3748622	-1.3344685	0.029668411	0.3780815	1.0	2524	tags=28%, list=20%, signal=34%	
INFLAMMATION MEDIATED BY CHEMOKINE AND CYTOKINE SIGNALING PATHWAY%PANTHER PATHWAY%P00031	INFLAMMATION MEDIATED BY CHEMOKINE AND CYTOKINE SIGNALING PATHWAY%PANTHER PATHWAY%P00031		134	-0.37779126	-1.3341535	0.0352349	0.37831092	1.0	1893	tags=24%, list=15%, signal=28%	
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20210210%WP558%HOMO SAPIENS	COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20210210%WP558%HOMO SAPIENS		27	-0.49748254	-1.3339882	0.10185185	0.3782345	1.0	903	tags=11%, list=7%, signal=12%	
NUCLEOTIDE TRANSPORT%GOBP%GO:0006862	NUCLEOTIDE TRANSPORT%GOBP%GO:0006862		16	-0.57450235	-1.3338767	0.12591241	0.37799805	1.0	2218	tags=44%, list=17%, signal=53%	
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 75%68962	ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 75%68962		32	-0.47845516	-1.3331037	0.097328246	0.37930542	1.0	3436	tags=53%, list=27%, signal=72%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599		102	-0.3901146	-1.3326961	0.05321101	0.37975535	1.0	2465	tags=26%, list=19%, signal=32%	
MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009	MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009		160	-0.37246493	-1.3324691	0.043554008	0.37975752	1.0	1297	tags=21%, list=10%, signal=23%	
BLOOD VESSEL DEVELOPMENT%GOBP%GO:0001568	BLOOD VESSEL DEVELOPMENT%GOBP%GO:0001568		171	-0.3645128	-1.3321197	0.022071308	0.3800363	1.0	1605	tags=19%, list=12%, signal=22%	
REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717	REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010717		68	-0.4150066	-1.3317182	0.06727273	0.380519	1.0	888	tags=16%, list=7%, signal=17%	
EYE DEVELOPMENT%GOBP%GO:0001654	EYE DEVELOPMENT%GOBP%GO:0001654		115	-0.38158527	-1.3309269	0.03448276	0.3819006	1.0	1832	tags=21%, list=14%, signal=24%	
5HT2 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04374	5HT2 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04374		31	-0.47708794	-1.3308375	0.11359404	0.3816194	1.0	1639	tags=26%, list=13%, signal=29%	
DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855	DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855		46	-0.45346525	-1.3308035	0.072183095	0.3812043	1.0	621	tags=9%, list=5%, signal=9%	
REGULATION OF CATION CHANNEL ACTIVITY%GOBP%GO:2001257	REGULATION OF CATION CHANNEL ACTIVITY%GOBP%GO:2001257		85	-0.40385273	-1.3304396	0.04621072	0.3816365	1.0	1639	tags=24%, list=13%, signal=27%	
CELLULAR RESPONSE TO CALCIUM ION%GOBP%GO:0071277	CELLULAR RESPONSE TO CALCIUM ION%GOBP%GO:0071277		44	-0.45226896	-1.3304019	0.08067542	0.38121945	1.0	2138	tags=27%, list=17%, signal=33%	
FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME DATABASE ID RELEASE 75%9615017	FOXO-MEDIATED TRANSCRIPTION OF OXIDATIVE STRESS, METABOLIC AND NEURONAL GENES%REACTOME DATABASE ID RELEASE 75%9615017		20	-0.5318109	-1.3302947	0.12567325	0.3809929	1.0	864	tags=30%, list=7%, signal=32%	
CHOLESTEROL TRANSPORT%GOBP%GO:0030301	CHOLESTEROL TRANSPORT%GOBP%GO:0030301		35	-0.47831848	-1.3302113	0.110091746	0.3806894	1.0	3559	tags=49%, list=28%, signal=67%	
POSITIVE REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901798	POSITIVE REGULATION OF SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:1901798		22	-0.52815944	-1.3293836	0.13372093	0.38216728	1.0	492	tags=9%, list=4%, signal=9%	
RESPONSE TO ORGANOPHOSPHORUS%GOBP%GO:0046683	RESPONSE TO ORGANOPHOSPHORUS%GOBP%GO:0046683		39	-0.46332347	-1.3292127	0.09982487	0.38209888	1.0	2448	tags=36%, list=19%, signal=44%	
LIPID HOMEOSTASIS%GOBP%GO:0055088	LIPID HOMEOSTASIS%GOBP%GO:0055088		80	-0.40897888	-1.3290437	0.056140352	0.38201004	1.0	2294	tags=24%, list=18%, signal=29%	
INTERLEUKIN-6-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070102	INTERLEUKIN-6-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070102		15	-0.57115924	-1.3289775	0.13051823	0.3816758	1.0	798	tags=20%, list=6%, signal=21%	
SIGNALING BY PDGFR IN DISEASE%REACTOME DATABASE ID RELEASE 75%9671555	SIGNALING BY PDGFR IN DISEASE%REACTOME DATABASE ID RELEASE 75%9671555		15	-0.563192	-1.3273121	0.14285715	0.38506952	1.0	5044	tags=80%, list=39%, signal=131%	
PROTEIN TARGETING TO ER%GOBP%GO:0045047	PROTEIN TARGETING TO ER%GOBP%GO:0045047		99	-0.39466396	-1.3272942	0.05263158	0.3846197	1.0	2465	tags=27%, list=19%, signal=33%	
SPHINGOID METABOLIC PROCESS%GOBP%GO:0046519	SPHINGOID METABOLIC PROCESS%GOBP%GO:0046519		20	-0.52925164	-1.3272498	0.12172285	0.38420963	1.0	2329	tags=40%, list=18%, signal=49%	
PID_S1P_S1P3_PATHWAY%MSIGDB_C2%PID_S1P_S1P3_PATHWAY	PID_S1P_S1P3_PATHWAY%MSIGDB_C2%PID_S1P_S1P3_PATHWAY		16	-0.5609366	-1.3260187	0.13898917	0.3867308	1.0	2172	tags=38%, list=17%, signal=45%	
REGULATION OF B CELL ACTIVATION%GOBP%GO:0050864	REGULATION OF B CELL ACTIVATION%GOBP%GO:0050864		49	-0.44041088	-1.3257344	0.09028961	0.3869399	1.0	1693	tags=22%, list=13%, signal=26%	
REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505	REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505		155	-0.36795422	-1.3247081	0.035523977	0.388862	1.0	942	tags=14%, list=7%, signal=15%	
REGULATION OF CERAMIDE BIOSYNTHETIC PROCESS%GOBP%GO:2000303	REGULATION OF CERAMIDE BIOSYNTHETIC PROCESS%GOBP%GO:2000303		15	-0.56342673	-1.3245864	0.13611615	0.38864368	1.0	2760	tags=33%, list=21%, signal=42%	
PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY		18	-0.5504886	-1.3241388	0.13461539	0.38926458	1.0	2801	tags=50%, list=22%, signal=64%	
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662	NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048662		20	-0.54117924	-1.3238237	0.124087594	0.38955864	1.0	2238	tags=30%, list=17%, signal=36%	
RESISTIN AS A REGULATOR OF INFLAMMATION%WIKIPATHWAYS_20210210%WP4481%HOMO SAPIENS	RESISTIN AS A REGULATOR OF INFLAMMATION%WIKIPATHWAYS_20210210%WP4481%HOMO SAPIENS		19	-0.54111415	-1.323679	0.12815884	0.3894222	1.0	857	tags=16%, list=7%, signal=17%	
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010		76	-0.4121346	-1.3227662	0.05065666	0.39108866	1.0	1829	tags=24%, list=14%, signal=27%	
CELLULAR HORMONE METABOLIC PROCESS%GOBP%GO:0034754	CELLULAR HORMONE METABOLIC PROCESS%GOBP%GO:0034754		42	-0.45915633	-1.3226026	0.09174312	0.3909667	1.0	1880	tags=24%, list=15%, signal=28%	
REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045619	REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045619		73	-0.4153422	-1.3221378	0.07779886	0.39159638	1.0	1949	tags=26%, list=15%, signal=30%	
THYROTROPIN-RELEASING HORMONE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04394	THYROTROPIN-RELEASING HORMONE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04394		41	-0.45047206	-1.3220313	0.10018553	0.3913442	1.0	1639	tags=24%, list=13%, signal=28%	
RESPONSE TO DSRNA%GOBP%GO:0043331	RESPONSE TO DSRNA%GOBP%GO:0043331		19	-0.5398478	-1.3212188	0.116197184	0.39279678	1.0	651	tags=26%, list=5%, signal=28%	
NEGATIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048640	NEGATIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048640		42	-0.44810075	-1.3211923	0.09821428	0.39237592	1.0	754	tags=17%, list=6%, signal=18%	
HETEROCHROMATIN ORGANIZATION%GOBP%GO:0070828	HETEROCHROMATIN ORGANIZATION%GOBP%GO:0070828		18	-0.5417951	-1.3209383	0.12903225	0.39253002	1.0	1840	tags=28%, list=14%, signal=32%	
REGULATION OF ACTIN CYTOSKELETON%WIKIPATHWAYS_20210210%WP51%HOMO SAPIENS	REGULATION OF ACTIN CYTOSKELETON%WIKIPATHWAYS_20210210%WP51%HOMO SAPIENS		84	-0.40004057	-1.3208438	0.06375228	0.39227077	1.0	2372	tags=32%, list=18%, signal=39%	
REGULATION OF CELL AGING%GOBP%GO:0090342	REGULATION OF CELL AGING%GOBP%GO:0090342		24	-0.5062602	-1.3197145	0.1194853	0.39448562	1.0	1527	tags=29%, list=12%, signal=33%	
GLYCEROLIPID CATABOLIC PROCESS%GOBP%GO:0046503	GLYCEROLIPID CATABOLIC PROCESS%GOBP%GO:0046503		30	-0.49113888	-1.3194599	0.10786106	0.39461938	1.0	1005	tags=27%, list=8%, signal=29%	
PROTEIN TARGETING TO VACUOLE%GOBP%GO:0006623	PROTEIN TARGETING TO VACUOLE%GOBP%GO:0006623		36	-0.4614612	-1.3192321	0.080438755	0.39469284	1.0	3135	tags=42%, list=24%, signal=55%	
SPHINGOLIPID PATHWAY%WIKIPATHWAYS_20210210%WP1422%HOMO SAPIENS	SPHINGOLIPID PATHWAY%WIKIPATHWAYS_20210210%WP1422%HOMO SAPIENS		15	-0.5515542	-1.3188745	0.15192308	0.3950187	1.0	3196	tags=53%, list=25%, signal=71%	
RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326	RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326		22	-0.51919097	-1.3186994	0.11977186	0.39497486	1.0	3145	tags=45%, list=24%, signal=60%	
GLYCOLIPID METABOLIC PROCESS%GOBP%GO:0006664	GLYCOLIPID METABOLIC PROCESS%GOBP%GO:0006664		80	-0.4001474	-1.3186215	0.0754386	0.39467457	1.0	1171	tags=23%, list=9%, signal=25%	
NOTCH SIGNALING PATHWAY%PANTHER PATHWAY%P00045	NOTCH SIGNALING PATHWAY%PANTHER PATHWAY%P00045		27	-0.49492344	-1.3179994	0.115311906	0.39573073	1.0	304	tags=11%, list=2%, signal=11%	
EAR MORPHOGENESIS%GOBP%GO:0042471	EAR MORPHOGENESIS%GOBP%GO:0042471		22	-0.5193724	-1.3178953	0.12568305	0.3955177	1.0	1152	tags=23%, list=9%, signal=25%	
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034		143	-0.36898294	-1.3178248	0.040998217	0.39518067	1.0	2422	tags=31%, list=19%, signal=38%	
PID_AR_PATHWAY%MSIGDB_C2%PID_AR_PATHWAY	PID_AR_PATHWAY%MSIGDB_C2%PID_AR_PATHWAY		38	-0.45962957	-1.3176789	0.097122304	0.39505014	1.0	3122	tags=45%, list=24%, signal=59%	
REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0008593	REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0008593		74	-0.4085127	-1.3174039	0.07414105	0.3952223	1.0	983	tags=15%, list=8%, signal=16%	
NEGATIVE REGULATION OF LIPID STORAGE%GOBP%GO:0010888	NEGATIVE REGULATION OF LIPID STORAGE%GOBP%GO:0010888		15	-0.5651176	-1.3169959	0.13075507	0.39576074	1.0	2160	tags=40%, list=17%, signal=48%	
REGULATION OF LIPID KINASE ACTIVITY%GOBP%GO:0043550	REGULATION OF LIPID KINASE ACTIVITY%GOBP%GO:0043550		33	-0.4700633	-1.3168944	0.10694184	0.39554173	1.0	3654	tags=52%, list=28%, signal=72%	
NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009	NEPHRON EPITHELIUM DEVELOPMENT%GOBP%GO:0072009		33	-0.47372636	-1.3167661	0.08932039	0.39536932	1.0	2584	tags=30%, list=20%, signal=38%	
REGULATION OF CYCLASE ACTIVITY%GOBP%GO:0031279	REGULATION OF CYCLASE ACTIVITY%GOBP%GO:0031279		19	-0.5362443	-1.3167531	0.13619404	0.39491302	1.0	4081	tags=68%, list=32%, signal=100%	
PHOSPHATIDYLGLYCEROL BIOSYNTHESIS II (NON-PLASTIDIC)%HUMANCYC%PWY4FS-8	PHOSPHATIDYLGLYCEROL BIOSYNTHESIS II (NON-PLASTIDIC)%HUMANCYC%PWY4FS-8		19	-0.52544916	-1.3161981	0.1406551	0.395735	1.0	3036	tags=68%, list=23%, signal=89%	
NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819	NEGATIVE REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905819		24	-0.50193924	-1.3159239	0.1393298	0.39592755	1.0	3954	tags=54%, list=31%, signal=78%	
SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665	SPHINGOLIPID METABOLIC PROCESS%GOBP%GO:0006665		119	-0.3770473	-1.3158488	0.037366547	0.39561507	1.0	2466	tags=31%, list=19%, signal=38%	
DNA DAMAGE CHECKPOINT%GOBP%GO:0000077	DNA DAMAGE CHECKPOINT%GOBP%GO:0000077		113	-0.38530725	-1.3155017	0.04973357	0.3960553	1.0	2468	tags=29%, list=19%, signal=36%	
PID_NFKAPPAB_CANONICAL_PATHWAY%MSIGDB_C2%PID_NFKAPPAB_CANONICAL_PATHWAY	PID_NFKAPPAB_CANONICAL_PATHWAY%MSIGDB_C2%PID_NFKAPPAB_CANONICAL_PATHWAY		19	-0.5363531	-1.315295	0.13284133	0.39609194	1.0	3543	tags=42%, list=27%, signal=58%	
NEGATIVE REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002792	NEGATIVE REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002792		28	-0.48659992	-1.3150774	0.12027492	0.3961034	1.0	1313	tags=32%, list=10%, signal=36%	
NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816	NEGATIVE REGULATION OF MITOTIC SISTER CHROMATID SEPARATION%GOBP%GO:2000816		23	-0.50275445	-1.3148211	0.12631579	0.39619315	1.0	3954	tags=57%, list=31%, signal=81%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 75%2173782	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 75%2173782		21	-0.5123591	-1.3145311	0.15129152	0.3964232	1.0	2031	tags=38%, list=16%, signal=45%	
POSITIVE REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045666	POSITIVE REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045666		160	-0.36271524	-1.3144466	0.03180212	0.39613047	1.0	1277	tags=17%, list=10%, signal=18%	
REGULATION OF TUBE SIZE%GOBP%GO:0035150	REGULATION OF TUBE SIZE%GOBP%GO:0035150		41	-0.44852906	-1.3141639	0.0882353	0.3963352	1.0	942	tags=17%, list=7%, signal=18%	
MULTI-ORGANISM BEHAVIOR%GOBP%GO:0051705	MULTI-ORGANISM BEHAVIOR%GOBP%GO:0051705		18	-0.5346051	-1.3141222	0.12426036	0.39594784	1.0	327	tags=11%, list=3%, signal=11%	
REGULATION OF PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043244	REGULATION OF PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043244		79	-0.39905974	-1.3140082	0.054481547	0.39573935	1.0	3074	tags=37%, list=24%, signal=48%	
MEMBRANE DEPOLARIZATION%GOBP%GO:0051899	MEMBRANE DEPOLARIZATION%GOBP%GO:0051899		22	-0.5161401	-1.313943	0.11786372	0.39542398	1.0	1684	tags=32%, list=13%, signal=37%	
NEGATIVE REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060339	NEGATIVE REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060339		16	-0.5507671	-1.3135872	0.13153154	0.39579397	1.0	3645	tags=69%, list=28%, signal=96%	
POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332	POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332		20	-0.53270847	-1.3133057	0.12989324	0.39598104	1.0	677	tags=15%, list=5%, signal=16%	
SUDDEN INFANT DEATH SYNDROME (SIDS) SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20210210%WP706%HOMO SAPIENS	SUDDEN INFANT DEATH SYNDROME (SIDS) SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20210210%WP706%HOMO SAPIENS		72	-0.41147643	-1.3131757	0.06666667	0.39584786	1.0	1724	tags=19%, list=13%, signal=22%	
PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY	PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY		22	-0.51509225	-1.3126577	0.12660551	0.39660937	1.0	3248	tags=45%, list=25%, signal=61%	
MYOMETRIAL RELAXATION AND CONTRACTION PATHWAYS%WIKIPATHWAYS_20210210%WP289%HOMO SAPIENS	MYOMETRIAL RELAXATION AND CONTRACTION PATHWAYS%WIKIPATHWAYS_20210210%WP289%HOMO SAPIENS		83	-0.4020915	-1.3126194	0.074487895	0.39622387	1.0	1639	tags=22%, list=13%, signal=25%	
ONCOSTATIN M SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2374%HOMO SAPIENS	ONCOSTATIN M SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP2374%HOMO SAPIENS		51	-0.43374494	-1.3108914	0.089810014	0.39989695	1.0	3401	tags=47%, list=26%, signal=64%	
PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY	PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY		18	-0.53410596	-1.3106098	0.14656772	0.40013593	1.0	2722	tags=50%, list=21%, signal=63%	
CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051	CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051		39	-0.4557168	-1.3105298	0.10854092	0.39983723	1.0	777	tags=13%, list=6%, signal=14%	
REGULATION OF BLOOD VESSEL DIAMETER%GOBP%GO:0097746	REGULATION OF BLOOD VESSEL DIAMETER%GOBP%GO:0097746		41	-0.44852906	-1.3104163	0.09208103	0.39960292	1.0	942	tags=17%, list=7%, signal=18%	
NETRIN-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NETRIN-MEDIATED SIGNALING EVENTS	NETRIN-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NETRIN-MEDIATED SIGNALING EVENTS		29	-0.48900583	-1.3101714	0.105065666	0.3997258	1.0	3058	tags=45%, list=24%, signal=59%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.1	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975957.1		108	-0.3799985	-1.3101277	0.05226481	0.39934883	1.0	2152	tags=26%, list=17%, signal=31%	
REGULATION OF TUBE DIAMETER%GOBP%GO:0035296	REGULATION OF TUBE DIAMETER%GOBP%GO:0035296		41	-0.44852906	-1.3097496	0.10877193	0.39979777	1.0	942	tags=17%, list=7%, signal=18%	
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100		23	-0.50565255	-1.3094528	0.14705883	0.39998218	1.0	3954	tags=57%, list=31%, signal=81%	
